status_id,annotator1,annotator2,annotator3,lang,is_finnish,Notes
1258075968566170000,"","","","","",""
1258076463380780000,"","","",fi,"",""
1258077648682650000,-,-,-,fi,"",""
1258079627060400000,"","","","","",""
1258079654583370000,"",0,-,fi,"",""
1258080111120740000,"","","",fi,"",""
1258080750060130000,+,+,+,fi,"",""
1258081814771530000,"","","",fi,"",""
1258082681700700000,"","","",fi,"",""
1258083059984970000,"","","",fi,"",""
1258084561856220000,"","","",gl,"",""
1258086171126780000,"","","",fi,"",""
1258087360190980000,"",+,"",fi,"",""
1258087782800670000,-,-,-,fi,"",""
1258088626677860000,-,-,0,fi,"",""
1258089594144370000,"",+,"",fi,"",""
1258090950703920000,"","","","","",""
1258091943852150000,"","","",fi,"",""
1258093666373110000,0,0,0,fi,"",""
1258094425693210000,"",+,"",fi,"",""
1258094891701350000,"","","",fi,"",""
1258095676405190000,"",0,0,fi,"",""
1258096032749160000,"","","",fi,"",""
1258097313542780000,"","","",fi,"",""
1258098505643630000,"","","","",NO FINN,""
1258100334494350000,"","","",fi,"",""
1258100897546210000,"",0,"",fi,"",""
1258101789049540000,"","","","","",""
1258103799731970000,"",-,-,fi,"",""
1258105285870310000,"","","",fi,NO FINN,""
1258105642981750000,"","","",fi,"",""
1258108571729920000,"","","","","",""
1258109279535610000,"","","",fi,"",""
1258110221920150000,"","","",fi,"",""
1258111295703980000,"","","","","",""
1258111722168210000,"",+,"",fi,"",""
1258111796415690000,"","","",fi,"",""
1258115615761580000,"","","","",x,""
1258115836168020000,"",0,"",fi,"",""
1258115886675880000,-,-,-,fi,"",""
1258118607365640000,-,"",-,fi,"",""
1258122267294420000,"",-,"",fi,"",""
1258122966719750000,"","","","","",""
1258126520423420000,"","","",fi,"",""
1258126592393570000,"","","",fi,"",""
1258127752097560000,-,-,-,fi,"",""
1258128138850220000,"","","",fi,"",""
1258130094553530000,"",0,"",fi,"",""
1258130259536480000,"","","",fi,"",""
1258131313694920000,"","","",fi,"",""
1258131734257900000,"","","",fi,"",""
1258138607501690000,"","","",fi,x,""
1258146479463690000,"","","","","",""
1258147577691880000,"",-,"",fi,"",""
1258148986587890000,"","","",fi,"",""
1258154255027930000,"",0,"",fi,"",""
1258155623268700000,"","","",fi,"",""
1258160581049290000,"",0,"",fi,"",""
1258161097208670000,"",+,"",fi,"",""
1258164464358240000,0,0,-,fi,"",""
1258170344248130000,"","","",fi,"",""
1258170822021320000,"","","",fi,NO FINN,""
1258176738229660000,"","","",no,"",""
1258194378847290000,"","","",sn,"",""
1258208016815530000,"","","",fi,"",""
1258228035180000000,"","","","",NO FINN,""
1258232045693630000,"","","","",NO FINN,""
1258241443543600000,"",+,"",fi,"",""
1258242990604270000,"","","",fi,"",""
1258243124113130000,-,0,0,fi,"",""
1258243718752150000,"","","",fi,"",""
1258244163495240000,"","","",fi,"",""
1258245681875120000,"","","",fi,"",""
1258245896795500000,0,+,+,fi,"",""
1258247921654510000,"","","",fi,"",""
1258248472777700000,"","","",fi,"",""
1258252637885160000,"","","",fi,"",""
1258252867766500000,-,-,-,fi,"",""
1258253169051790000,-,-,-,fi,"",""
1258254132877700000,"","","",fi,"",""
1258255496374560000,"",+,+,fi,"",""
1258259575280630000,"","","",sn,"",""
1258260346684540000,"","","",fi,"",""
1258260351822570000,"",0,-,fi,"",Partly swedish
1258261730934750000,"","","",fi,"",""
1258263748214690000,"","","",fi,"",""
1258264885177330000,"","","",fi,"",""
1258265640122660000,-,0,0,fi,"",""
1258266126108290000,"","","",fi,"",""
1258269478728740000,"","","",fi,"",""
1258269548182150000,"",0,"",fi,"",""
1258270085204060000,0,0,-,fi,"",""
1258270109027770000,"",+,0,fi,"",""
1258270618455360000,0,0,0,fi,"",""
1258271579060030000,"","","",fi,"",""
1258273642967950000,-,0,0,fi,"",""
1258273796626310000,0,0,0,fi,"",""
1258273912678420000,"",+,"",fi,"",""
1258274689073500000,"","","",fi,"",""
1258274725966610000,"","","",no,"",""
1258276312222960000,"","","",fi,"",""
1258276611801120000,"","","",sw,"",""
1258277247275940000,"","","",ny,"",""
1258277806435430000,"","","",fi,"",""
1258278077009930000,"","","",fi,"",""
1258279038906490000,"","","",fi,"",""
1258279524292340000,"","","",fi,"",""
1258279820355660000,"",-,"",fi,"",""
1258279957484180000,"","","",fi,"",""
1258280424809340000,"","","",fi,"",""
1258280767089710000,"","","",fi,"",""
1258281177456280000,-,-,-,fi,"",""
1258281348135100000,"","","","","",""
1258282055491890000,-,-,-,fi,"",""
1258284335876180000,"","","",fi,"",""
1258284499504410000,0,+,+,fi,"",""
1258284610980650000,"",+,+,fi,"",""
1258285929451500000,"",+,+,fi,"",""
1258287305829340000,+,+,+,fi,"",""
1258287366801780000,"","","",en,"",""
1258287694553150000,"","","",fi,"",""
1258288135248760000,"",0,"",fi,"",""
1258288264722760000,-,0,-,fi,"",""
1258289111112300000,"","","",fi,"",""
1258289790740510000,"",+,+,fi,"",""
1258289797338140000,"","","",fi,"",""
1258290227468210000,"",0,"",fi,"",""
1258291330578550000,"","","",fi,"",""
1258291373356330000,"","","",fi,"",""
1258293907009480000,"",-,-,fi,"",""
1258293976953730000,-,-,-,fi,"",""
1258294166838290000,"","","",fi,"",""
1258295894228810000,"",-,"",fi,"",""
1258295955599830000,"","","",fi,"",""
1258296245640180000,"",+,+,fi,"",""
1258296950279070000,"","","","",x,""
1258297209998770000,"","","",fi,"",""
1258297360620440000,"",+,"",fi,"",""
1258297490245330000,"","","",fi,"",""
1258297855359550000,"","","",fi,"",""
1258298193663670000,"","","",fi,"",""
1258298931089470000,"","","",fi,"",""
1258299009074170000,"","","","","",""
1258299628321210000,"","","",so,no FIN,""
1258299954130550000,"",-,-,fi,"",""
1258301231010920000,"","","",fi,"",""
1258301576227230000,"","","",fi,"",""
1258304969050150000,+,0,0,fi,"",""
1258304983931500000,"","","",sw,no fin,""
1258306007127790000,"",+,"",fi,"",""
1258307260973040000,"","","",fi,"",""
1258307377809540000,-,-,-,fi,"",""
1258307466149790000,"","","",fi,"",""
1258307501575070000,"",-,"",fi,"",""
1258308007320060000,"",-,"",fi,"",""
1258308096822250000,"","","",fi,"",""
1258309149017940000,+,+,+,fi,"",""
1258309429927310000,0,+,+,fi,"",""
1258309755329810000,"",0,"",fi,"",""
1258309975778130000,"",0,"",fi,"",""
1258310673966210000,"","","",fi,"",""
1258310707080280000,"","","",fi,"",""
1258312230501850000,-,0,0,fi,"",""
1258313106327060000,"",0,"",fi,"",""
1258315006967450000,"","","",fi,"",""
1258315136781230000,"","","",fi,"",""
1258315407225750000,"",-,"",fi,"",""
1258316476349640000,"","","",fi,"",""
1258317001275080000,"",+,0,fi,"",""
1258319013698050000,"",0,"",fi,"",""
1258319185731630000,"",0,"",fi,"",""
1258319296134090000,+,+,+,fi,"",""
1258319672400920000,"",-,"",fi,"",""
1258319836695980000,"","","",fi,"",""
1258320115898220000,"","","",fi,"",""
1258320925595960000,"",0,"",fi,"",""
1258321422713270000,"",+,"",fi,"",sarcasm
1258321925941520000,"",+,"",fi,"",""
1258323411295760000,0,+,0,fi,"",""
1258325027356880000,"","","",fi,"",""
1258325066904930000,"",-,"",fi,"",""
1258325253044030000,"","","",fi,"",""
1258331065791500000,"",-,"",fi,"",""
1258331627110970000,"","","",fi,"",""
1258332376658140000,"","","","",x,""
1258334617507110000,+,+,+,fi,"",""
1258334763540260000,0,0,0,fi,"",""
1258335780671500000,"",0,"",fi,"",""
1258336037195190000,"","","",fi,"",""
1258336168439140000,-,0,0,fi,"",""
1258337984899720000,0,0,0,fi,"",""
1258338312831420000,"",0,"",fi,"",""
1258341103784420000,"","","",fi,"",""
1258341376053430000,"","","","",NO FINN,""
1258343095399310000,"","","",fi,"",""
1258343390745330000,"","","",fi,"",""
1258343594685060000,"","","",fi,"",""
1258343911866670000,"","","",fi,"",""
1258344144113720000,"",+,"",fi,"",sarcasm
1258345935362570000,"","","","","",""
1258346673216110000,+,+,+,fi,"",""
1258350069188880000,"",+,0,fi,"",""
1258350703262730000,+,+,+,fi,"",""
1258352305365300000,"","","",fi,"",""
1258352310226430000,"","","","","",""
1258353510057490000,0,+,0,fi,"",""
1258353811535670000,"","","",fi,"",""
1258354389984650000,"",+,0,fi,"","Sarcasm: seems positive, but message negative"
1258354587096010000,"","","","",NO FINN,""
1258355395925440000,"","","","","",""
1258355682547560000,"","","",fi,"",""
1258355744614810000,"","","","","",""
1258358202783150000,"","","",fi,"",""
1258358444421150000,"","","",sw,"",""
1258360424870880000,"",0,"",fi,"",""
1258360475093480000,-,-,-,fi,"",""
1258360899817160000,"","","",fi,"",""
1258360945635620000,"","","",fi,"",""
1258361532012020000,"",0,"",fi,"",""
1258362245165260000,"","","",fi,"",""
1258363081220070000,-,-,-,fi,"",""
1258363895410040000,"","","",fi,"",""
1258363958769140000,"",0,"",fi,"",""
1258365172739080000,"","","","","",""
1258365710297980000,"",+,+,fi,"",""
1258366622030590000,"",-,"",fi,"",""
1258369997883280000,"",+,"",fi,"",""
1258371031900790000,"",+,"",fi,"",sarcasm
1258372391903870000,"","","",fi,"",""
1258373460377680000,"",-,"",fi,"",""
1258376326454580000,"",+,-,fi,"",Sarcasm
1258376540880020000,"","","",so,NO FINN,""
1258377797837430000,"","","",mi,"",""
1258378147516610000,"","","","",NO FINN,""
1258378155183740000,"","","",fi,"",""
1258379425705610000,"",0,"",fi,"",""
1258380697905090000,"","","",fi,"",""
1258381002319290000,"","","",fi,"",""
1258381202500850000,"",0,"",fi,"",""
1258382633312150000,"","","",fi,"",""
1258383626460370000,"","","",fi,"",""
1258383879607590000,"",-,"",fi,"",""
1258384520153360000,"","","",fi,"",""
1258385984787550000,"","","",fi,"",""
1258386096850960000,"","","",fi,"",""
1258389045790600000,"",+,"",fi,"",""
1258389109606920000,"","","",fi,"",""
1258389912128280000,"","","",fi,"",""
1258391406709740000,"","","",fi,"",""
1258393145143890000,"","","",fi,"",""
1258393150118300000,"","","",fi,"",""
1258395975359610000,"","","",fi,"",""
1258396274799210000,"","","","","",""
1258399175592590000,"",+,"",fi,"",""
1258399485794960000,0,0,0,fi,"",""
1258400435808930000,"","","",sw,NO FINN,""
1258400631611590000,"",0,"",fi,"",""
1258401151457920000,"","","",fi,"",""
1258401250653190000,"",+,"",fi,"",""
1258402281365670000,"","","",fi,"",""
1258402448508690000,"","","","",NO FINN,""
1258406537447580000,"","","",fi,"",""
1258410651283870000,"","","",fi,"",""
1258413455704560000,"","","",mg,"",""
1258414064444860000,-,0,"","",part. fi,""
1258415619105530000,"","","",sw,"",""
1258416011436490000,"","","",fi,"",""
1258416607292010000,"","","",sw,"",""
1258418904591890000,"",0,"",fi,"",""
1258419913045180000,"",0,"",fi,"",""
1258420591218040000,"","","",fi,"",""
1258423322074910000,"","","",fi,"",""
1258424740110320000,"",0,0,fi,"",""
1258426417332790000,"","","","",NO FINN,""
1258426821231680000,"","","",fi,"",""
1258427367049000000,"","","",fi,"",""
1258430210090960000,"","","",fi,"",""
1258431357694420000,"","","",fi,"",""
1258432584071120000,"",+,"",fi,"",sarcasm
1258432594733150000,"",-,"",fi,"",""
1258432846395570000,"","","",fi,"",""
1258433112524170000,"",-,"",fi,"",""
1258433743095770000,"","","",fi,"",""
1258434296471270000,"",-,0,fi,"",sarcasm
1258435644331820000,"","","",fi,"",""
1258442321944890000,"","","",bg-Latn,NO FINN,""
1258443497528490000,"","","",fi,"",""
1258445178580370000,"","","",fi,no FIN,""
1258445439017370000,"","","",fi,"",""
1258446809980170000,"","","",so,"",""
1258450093751010000,"","","",fi,"",""
1258451041022070000,"",0,"",fi,"",""
1258451532250600000,"",-,"",fi,"",""
1258452199845310000,"","","",eu,"",""
1258454117254650000,"","","",fi,"",""
1258454269549850000,"",-,"",fi,"",""
1258459057192610000,"","","",fi,"",""
1258459410784980000,"",0,"",fi,"",""
1258462275448590000,"","","",fi,"",""
1258462912252990000,"","","",fi,"",""
1258464258490320000,"","","",fi,"",""
1258465733845100000,"","","",fi,"",""
1258467751317980000,"","","",fi,"",""
1258469069327670000,"","","",fi,"",""
1258469089548410000,"","","","","",""
1258469173715490000,"",-,"",fi,"",""
1258473434868330000,0,+,+,fi,"",""
1258473545908310000,"",-,"",fi,"",""
1258476266958680000,"","","",fi,"",""
1258477367837770000,"","","",fi,"",""
1258477662680560000,"","","",fi,"",""
1258477671526420000,"",0,"",fi,"",""
1258477942759360000,"","","",fi,"",""
1258478057712750000,"",0,"",fi,"",""
1258479634280320000,"","","",fi,"",""
1258481789749860000,"","","",fi,"",""
1258484609874040000,"",+,"",fi,"",""
1258484731559150000,"","","",fi,"",""
1258485086992960000,"","","",sw,"",""
1258485229075020000,"","","",fi,"",""
1258486085136650000,"",0,"",fi,"",""
1258489438851810000,"",0,"",fi,"",""
1258490603484090000,"","","",fi,"",""
1258492581421420000,"","","",fi,"",""
1258496628274670000,+,+,+,fi,"",""
1258497737877840000,"","","",fi,"",""
1258499732810470000,"","","",fi,"",""
1258504829468640000,"",-,"",fi,"",""
1258514456163710000,"","","","","",""
1258527297398690000,"","","",fi,"",""
1258534397344510000,"","","",fi,"",""
1258534875163850000,"",0,"",fi,"",""
1258539662722730000,"","","","",NO FINN,""
1258540457786660000,"",0,+,fi,"",""
1258541979459130000,"","","",et,"",""
1258543499588200000,"","","",fi,"",""
1258552714088210000,"",0,"","","",""
1258557538787910000,"","","",fi,"",""
1258572168952030000,"","","",fi,"",""
1258590080278710000,"","","",fi,"",""
1258591863960820000,"","","","","",""
1258591939945020000,-,0,0,"",fi,""
1258592518423430000,0,+,0,fi,"",""
1258593509688440000,"","","",fi,"",""
1258603986069990000,"",-,"",fi,"",""
1258609390833240000,"","","",fi,"",""
1258610235448620000,"",0,"",fi,"",""
1258610721350470000,"","","",fi,"",""
1258612602382490000,"",0,-,fi,"",""
1258612618266380000,"","","",eu,NO FINN,""
1258613956316460000,"",+,"",fi,"",""
1258614061207620000,"","","",fi,"",""
1258614837439090000,"",0,"",fi,"",""
1258618406649070000,"",0,"",fi,"",""
1258624408538610000,"","","","","",""
1258625642909890000,"",+,"",fi,"",""
1258625824259040000,"","","",fi,"",""
1258625986582710000,+,+,+,fi,"",""
1258626142543770000,"",0,"",fi,"",""
1258629609366650000,"","","",fi,"",""
1258631012449430000,"","","","",NO FINN,""
1258632493944780000,"",+,"",fi,"",""
1258633348928480000,"",0,"",fi,"",""
1258635357966520000,"",0,"",fi,"",""
1258636348858290000,"","","",fi,"",""
1258636586700490000,"","","",fi,"",""
1258636878791790000,"",+,"",fi,"",""
1258638005058840000,"","","",fi,"",""
1258638727318040000,0,0,"",ha,fi,""
1258640531837650000,"","","",fi,"",""
1258643229765000000,"",0,"",fi,"",""
1258643517565470000,"","","",fi,"",""
1258644606582950000,"","","",fi,"",""
1258645059592810000,"","","",so,"",""
1258645210244010000,+,+,+,fi,"",""
1258645638406910000,"",-,-,fi,"",""
1258645971292030000,"","","",fi,"",""
1258646114745630000,+,+,+,fi,"",""
1258646406966980000,"","","",sw,NO FINN,""
1258647400639600000,"","","",fi,"",""
1258650718107510000,"",+,"",fi,"",""
1258651122484610000,"","","",fi,"",""
1258651342656110000,"","","",xh,"",""
1258651988180470000,+,+,+,fi,"",""
1258652351998710000,"",0,"",fi,"",""
1258652480663170000,"",0,"",fi,"",""
1258652498849460000,"","","",eu,"",""
1258652644157110000,"",0,0,fi,"",""
1258652740714200000,"","","",fi,"",""
1258653646578950000,"",0,"",fi,"",""
1258654095679820000,"",0,"",fi,"",""
1258654371086320000,"","","","","",""
1258654607225600000,"","","","","",""
1258655489853980000,"","","",fi,"",""
1258655724256860000,"",+,0,fi,"",sarcastic
1258656677148190000,"","","",fi,"",""
1258657819177480000,"",0,"",fi,"",""
1258658512886000000,"","","",fi,"",""
1258658704725090000,"","","","","",""
1258658827798550000,+,0,+,fi,"",""
1258659238295090000,"","","",fi,"",""
1258660219019760000,"",+,"",fi,"",""
1258660808231450000,"","","",fi,"",""
1258661413565970000,"",0,0,fi,"",""
1258661781893000000,-,"",-,fi,"",""
1258661915334770000,"",+,"",fi,"",""
1258662267710840000,"","","",fi,"",""
1258663408448270000,"","","",fi,"",""
1258663556729520000,0,+,0,fi,"",""
1258664080027640000,-,-,-,fi,"",""
1258664784024790000,"","","",fi,"",""
1258665957112840000,0,+,0,fi,"",""
1258666260554010000,"",+,"",fi,"",""
1258667948916520000,"","","",ku,"",""
1258669576243610000,"","","","",x,""
1258669808348020000,"","","",fi,"",""
1258673869751080000,"","","","",NO FINN,""
1258674978238740000,-,0,-,fi,"",""
1258675750653380000,0,+,0,fi,"",""
1258675915120310000,"",+,"",fi,"",""
1258676156854870000,"","","",fi,"",""
1258677948992880000,"","","",fi,"",""
1258678491735870000,"",0,"",fi,"",""
1258679494673560000,"","","",fi,"",""
1258680047893950000,"","","",fi,"",""
1258681463802930000,"",+,"",fi,"",""
1258681759379700000,"","","",fi,"",""
1258681907384030000,"","","",sw,x,""
1258682170236940000,"",-,"",fi,"",""
1258684332530710000,"","","",fi,"",""
1258684373983000000,"","","",hi-Latn,"",""
1258684669278720000,-,0,-,fi,"",""
1258684806185040000,-,-,-,fi,"",""
1258685821084980000,"","","",fi,"",""
1258687588153640000,"","","",fi,"",""
1258688245044520000,"",+,"",fi,"",""
1258689380874670000,"",0,"",fi,"",""
1258690545876160000,"",-,"",fi,"",""
1258691260094840000,"","","",fi,"",""
1258693128296580000,-,-,-,fi,"",""
1258696685020120000,"","","",fi,"",""
1258698401740400000,"","","",fi,"",""
1258699678092320000,"","","",ig,NO FINN,""
1258700056221250000,"","","",ms,"",""
1258700279131880000,"",-,"",fi,"",""
1258701078100680000,"","","",mi,"",""
1258702602101010000,"","","","","",""
1258702848415710000,"",-,-,fi,"",""
1258704153787930000,"","","",xh,"",""
1258705667633940000,0,0,+,fi,"",""
1258707082330680000,"","","",fi,"",""
1258707614499830000,"","","",fi,"",""
1258709270356550000,"","","",fi,"",""
1258709430532740000,"","","",fi,"",""
1258709609109430000,"",+,-,fi,"",Sarcasm
1258711118803010000,"",-,"",fi,"",""
1258713619333880000,"",0,"",fi,"",""
1258714177759130000,-,-,-,fi,"",""
1258715096492150000,"","","",fi,"",""
1258716095692850000,"","","",fi,"",""
1258716486316810000,-,-,-,fi,"",""
1258717479582540000,"","","",fi,"",""
1258718601269350000,"","","","","",""
1258718734379810000,"","","",fi,"",""
1258719858579180000,"",0,"",fi,"",""
1258720680297860000,"",0,"",fi,"",""
1258720899697650000,"",-,"",fi,"",""
1258721298647320000,"","","",fi,"",""
1258722511954550000,"",0,-,fi,"",""
1258723167507550000,0,+,+,fi,"",""
1258723293944850000,-,-,-,fi,"",""
1258724032209390000,-,0,0,fi,"",""
1258724760202150000,-,-,-,fi,"",""
1258727003475320000,"",0,"",fi,"",""
1258727220610320000,"",0,"",fi,"",""
1258727537380920000,+,-,+,fi,"",""
1258728317827480000,"","","",fi,"",""
1258728514313950000,-,0,-,fi,"",""
1258729561719740000,"","","","",NO FINN,""
1258729679428650000,"","","",fi,"",""
1258731925805530000,"","","",fi,"",""
1258731931375730000,"",0,"",fi,"",""
1258731960245120000,"","","",fi,"",""
1258732552552150000,"","","",fi,"",""
1258737292367330000,"","","",fi,"",""
1258739089504960000,"","","",fi,"",""
1258739388269370000,"","","",fi,"",""
1258740626725780000,-,-,-,fi,"",""
1258741125600380000,"","","",fi,"",""
1258741367200720000,"","","",fi,"",unclear
1258742149623040000,"","","",fi,"",""
1258743218109330000,"","","",fi,"",""
1258744258598670000,"","","",fi,"",""
1258744689982940000,"","","",fi,"",""
1258745046247050000,"",+,0,fi,"",""
1258745799049010000,"","","","","",""
1258746140910110000,+,+,+,fi,"",""
1258746255024570000,"","","",fi,"",""
1258746519404120000,"","","",fi,"",""
1258748349810990000,"","","",fi,"",""
1258748380878080000,"","","",fi,"",""
1258749720215900000,"","","",fi,"",""
1258749741812320000,"",0,"",fi,"",""
1258750579314170000,-,-,-,fi,"",""
1258750803877290000,"",0,"",fi,"",""
1258750950891830000,"","","",fi,"",""
1258751242043570000,"",+,"",fi,"",""
1258752871211740000,"","","",sn,NO FINN,""
1258752888429480000,"","","",fi,"",""
1258754260071860000,"","","","","",""
1258754611466380000,"","","",fi,"",""
1258754785789870000,"","","","",x,""
1258758134128100000,"",+,"",fi,"",""
1258758202549840000,"","","",fi,"",""
1258759034875850000,"",0,"",fi,"",""
1258760072613720000,"",+,"",fi,"",""
1258761185094240000,"","","",fi,"",""
1258761938915540000,"","","",fi,"",""
1258763951694840000,"","","",fi,"",""
1258765053366500000,0,+,0,fi,"",""
1258766352334180000,"","","",fi,"",""
1258767026992050000,"","","",fi,"",""
1258768175421950000,"",0,"",fi,"",""
1258770711377820000,"","","",fi,"",""
1258771845769300000,"","","",fi,"",""
1258772326679800000,"",0,"",fi,"",""
1258772670138780000,"",0,"",fi,"",""
1258772762782550000,"","","",fi,"",""
1258773376912580000,"","","","","",""
1258775516183700000,"",+,"",fi,"",sarcasm
1258775526614940000,"","","",fi,"",""
1258776075045420000,"",-,-,fi,"",""
1258776249444590000,"","","",fi,"",""
1258776622699770000,"","","",fi,"",""
1258779612223430000,"","","","","",""
1258781265169390000,"","","",fi,"",""
1258781860232150000,-,"",-,fi,"",""
1258782399435020000,"","","",fi,"",""
1258782583174960000,"",-,"",fi,"",""
1258789147516510000,"","","",fi,"",""
1258789724929630000,"","","",fi,"",""
1258790087250360000,-,-,-,fi,"",""
1258791247029960000,"","","","","",""
1258792575634490000,"","","",fy,"",""
1258793054808560000,"","","",fi,"",""
1258796046710210000,"","","","","",""
1258796452303610000,"",0,0,fi,"",""
1258797054068960000,"","","",fi,"",""
1258800230805520000,+,+,+,fi,"",""
1258801263933890000,"","","",fi,"",""
1258804696522940000,"","","",fi,"",""
1258806294309410000,"","","",fi,"",""
1258806700510980000,"","","",fi,"",""
1258807245200120000,"","","",fi,"",""
1258808840746870000,"",0,"",fi,"",""
1258809002449870000,"","","",fi,"",""
1258809960647090000,"","","",fi,"",""
1258810040116530000,"","","","","",""
1258810303640370000,"","","",fi,"",""
1258810771754060000,"","","",fi,"",""
1258810954478990000,"","","","",NO FINN,""
1258812429905040000,"",-,"",fi,"",""
1258813532273090000,"",0,"","","",""
1258813951086920000,"","","",fi,"",""
1258814626193710000,"","","",fi,"",""
1258817834676820000,"",+,"",fi,"",""
1258818832753450000,"","","",fi,"",""
1258819013406340000,+,+,+,fi,"",""
1258820154378670000,"",-,"",fi,"",""
1258821022444340000,"",+,"",fi,"",""
1258821385880730000,"","","",fi,"",""
1258821729482430000,+,+,+,fi,"",""
1258822056575210000,"","","",fi,"",""
1258822297554690000,"","","",fi,"",""
1258822540665000000,"","","",fi,"",""
1258825549490930000,"","","",fi,"",""
1258825900986160000,"",+,"",fi,"",""
1258826017587830000,"","","",fi,"",""
1258826336178710000,"","","",fi,"",""
1258829215115500000,"",0,0,mg,"",""
1258832358989540000,"",0,"",fi,"",""
1258832816638390000,"","","",fi,"",""
1258834874582140000,"",-,"",fi,"",""
1258835759471170000,"",+,"",fi,"",""
1258835892610970000,"",+,"",fi,"",""
1258836059062000000,"",+,"",fi,"",""
1258836208563520000,"","","",fi,"",""
1258836928746740000,"","","",ku,"",""
1258839020832010000,"",+,"",fi,"",sarcasm
1258839448256690000,"","","",fi,"",""
1258839968367240000,"",+,"",fi,"",""
1258840077352010000,"","","",so,NO FINN,""
1258840134306370000,"",-,"",fi,"",""
1258842088210410000,"","","",fi,"",""
1258846521338090000,"","","",fi,"",""
1258847179525020000,"",-,"",fi,"",""
1258849254052970000,"","","","",x,""
1258849744287410000,"",-,"",fi,"",""
1258854436404900000,-,+,-,fi,"",""
1258857485894650000,"",-,"",fi,"",""
1258860757002960000,"","","",fi,"",""
1258864360946010000,"",-,"",fi,"",""
1258864973977210000,"","","",fi,"",""
1258866679473460000,"","","",fi,"",""
1258866825229670000,"","","",fi,"",""
1258867412671360000,"","","",fi,"",""
1258873790731370000,"","","","","",""
1258874945469390000,"","","",fi,"",""
1258881448813130000,"","","",fi,"",""
1258883271632530000,"","","",mt,NO FINN,""
1258886893930000000,"","","",fi,"",""
1258887762557700000,"","","",fi,"",""
1258901910117140000,"","","","",x,""
1258903839429840000,"","","","","",""
1258912191123800000,"","","","","",""
1258912586323640000,"","","","",NO FINN,""
1258920734153490000,"","","","","",""
1258932305726490000,"","","",fi,"",""
1258933908344840000,"","","","",x,""
1258940360392310000,"","","",fi,"",""
1258944165330760000,"","","",hi-Latn,NO FINN,""
1258952461487920000,"","","",ht,no FIN,""
1258954278582060000,"",0,0,fi,"",""
1258954590948600000,"","","","",NO FINN,""
1258959755432760000,"","","","","",""
1258963220984930000,"","","",fi,"",""
1258964612940210000,"",+,"",fi,"",""
1258974135637720000,"","","",fi,"",""
1258974576891040000,-,0,-,fi,"",""
1258976732377500000,"","","",fi,"",""
1258976927349500000,"","","",fi,NO FINN,""
1258984677781780000,"","","",fi,"",""
1258985112349420000,"","","",fi,"",""
1258985715209310000,"","","",fi,"",""
1258985848080610000,"","","",fi,"",""
1258986925597360000,"","","",fi,"",""
1258986931855270000,"","","",fi,"",""
1258987024889130000,"",-,"",fi,"",""
1258988212137200000,"","","",ha,"",""
1258989336244130000,"","","",fi,"",""
1258989928190490000,"","","",fi,"",""
1258991004356690000,"","","",fi,"",""
1258994859571950000,"",+,"",fi,"",""
1258995535781990000,"","","",fi,"",""
1258996435825100000,"","","",sn,"",""
1258997487920130000,-,+,+,fi,"",""
1258997613099190000,"",+,"",fi,"",""
1258998062040650000,"",+,"",fi,"",""
1259001445082450000,"","","",sw,"",""
1259003504775050000,0,+,+,fi,"",""
1259003601382450000,"","","","","",""
1259004397000040000,"","","",fi,"",""
1259007145074410000,"","","",fi,"",""
1259009299889770000,-,-,-,fi,"",""
1259011349918730000,-,-,-,fi,"",""
1259011805738930000,"","","",fi,"",""
1259012565117600000,"","","",fi,"",""
1259014467360360000,"","","",fi,"",""
1259015069700180000,"","","",fi,"",""
1259017734907740000,"","","",fi,"",""
1259018166035980000,"",0,"",fi,"",""
1259019492652450000,"",+,"",fi,"",""
1259019873046460000,-,-,-,fi,"",""
1259020354078550000,"",0,-,fi,"",""
1259022945441150000,"","","",fi,"",""
1259025535491090000,"","","",ha,"",""
1259025848730030000,"","","",fi,"",""
1259026735892510000,"","","",sw,"",""
1259027899128190000,"",-,"",fi,"",""
1259029870606260000,"","","","","",""
1259030134868320000,-,-,0,fi,"",""
1259030744510460000,"","","",fi,"",""
1259031018100720000,"",+,"",fi,"",""
1259033414738550000,"","","",sw,x,""
1259033646519980000,"","","",fi,"",""
1259033794247620000,"","","",fi,"",""
1259034739002020000,"","","",fi,"",""
1259035271296760000,"","","","","",""
1259036584185420000,"","","","","",""
1259037360093870000,"",0,"",fi,"",""
1259038843191380000,"",-,+,fi,"",sarcasm
1259039877481530000,+,+,+,fi,"",""
1259040355829400000,"",-,"",fi,"",""
1259041194073520000,"",0,"",fi,"",""
1259043236418590000,"","","",fi,"",""
1259043791945760000,"","","",fi,"",""
1259043810883110000,"","","",fi,"",""
1259043944333280000,"",+,"",fi,"",sarcasm
1259046330053390000,"","","",fi,"",""
1259046737836210000,0,0,0,fi,"",""
1259048596562940000,"","","",fi,"",""
1259048853103390000,-,-,-,fi,"",""
1259048896887750000,"","","",fi,"",""
1259049437248340000,"","","",fi,"",""
1259049697806880000,"",0,"",fi,"",""
1259050352399270000,"","","",fi,"",""
1259050499531310000,"",0,"",fi,"",""
1259052845732700000,"","","",fi,"",""
1259053539151820000,"","","",sw,"",""
1259054574670880000,-,+,0,fi,"",""
1259056147300080000,"","","",fi,"",""
1259059117676690000,"",0,"",fi,"",""
1259059424364300000,"","","",fi,"",""
1259063863963800000,"","","",fi,"",""
